"stock.code","name","date","time","open","high","low","close","volumw","turover","match_items","interest"
"600000.SH","浦发银行",20160509,151500000,156410,157205,153672,154643,21947591,386423410,12804,0
"600000.SH","浦发银行",20160510,151500000,153495,155085,153495,154378,16846648,294675470,8815,0
"600000.SH","浦发银行",20160511,151500000,154997,155173,153672,154114,11941164,208655780,8439,0
"600000.SH","浦发银行",20160512,151500000,153937,154555,151906,153760,14668954,254410730,9100,0
"600000.SH","浦发银行",20160513,151500000,153407,154202,152082,152259,11013829,190929400,8460,0
"600000.SH","浦发银行",20160516,151500000,152171,153230,151994,152700,11045624,190872650,6319,0
"600000.SH","浦发银行",20160517,151500000,152700,153142,151552,152347,9765153,168387270,6915,0
"600000.SH","浦发银行",20160518,151500000,152347,155615,150316,155085,30962453,536935470,16703,0
"600000.SH","浦发银行",20160519,151500000,154025,154467,153054,153230,10380826,180686330,8063,0
"600000.SH","浦发银行",20160520,151500000,152877,154555,152524,154114,11140621,194223000,6987,0
"600000.SH","浦发银行",20160523,151500000,154555,156145,154025,154997,14080659,247441300,7524,0
"600000.SH","浦发银行",20160524,151500000,154378,155438,153937,154997,10725938,187905430,7360,0
"600000.SH","浦发银行",20160525,151500000,156145,156586,155438,156057,13766238,243549450,7988,0
"600000.SH","浦发银行",20160526,151500000,155880,157735,155880,156321,11065062,196266930,7266,0
"600000.SH","浦发银行",20160527,151500000,156233,156940,155703,156675,11621242,205801170,5656,0
"600000.SH","浦发银行",20160530,151500000,157558,158706,156145,158529,17538184,313324790,9766,0
"600000.SH","浦发银行",20160531,151500000,158353,162504,158264,161532,35631526,650177320,19449,0
"600000.SH","浦发银行",20160601,151500000,161621,162062,160119,160649,18312424,333790680,11430,0
"600000.SH","浦发银行",20160602,151500000,160737,161621,158353,159148,17786525,321768760,12097,0
"600000.SH","浦发银行",20160603,151500000,160031,160119,158088,159059,18003512,323746000,12475,0
"600000.SH","浦发银行",20160606,151500000,159413,159942,158706,159148,17856247,321865760,8881,0
"600000.SH","浦发银行",20160607,151500000,159854,160119,158706,159148,16533983,298145350,8879,0
"600000.SH","浦发银行",20160608,151500000,159059,159589,158706,158883,23758300,427741580,9935,0
"600000.SH","浦发银行",20160613,151500000,157735,158441,156940,157028,30051583,536281150,12077,0
"600000.SH","浦发银行",20160614,151500000,156940,157470,156321,157116,18773357,333449710,10154,0
"600000.SH","浦发银行",20160615,151500000,155527,156851,154997,156675,26332177,464557380,15280,0
"600000.SH","浦发银行",20160616,151500000,156057,158353,155438,157205,30871127,549171210,15011,0
"600000.SH","浦发银行",20160617,151500000,156763,158883,156675,156940,17412233,311113070,11909,0
"600000.SH","浦发银行",20160620,151500000,158353,158353,156763,157646,9681495,172507200,6627,0
"600000.SH","浦发银行",20160621,151500000,157911,158529,156763,157028,15852873,282663680,9665,0
"600000.SH","浦发银行",20160622,151500000,157205,158088,157028,158000,14227501,253800350,7873,0
"600000.SH","浦发银行",20160623,151500000,159000,159000,157100,157200,12882295,203560840,10166,0
"600000.SH","浦发银行",20160624,151500000,157000,157900,150800,152800,30575522,470756340,21669,0
"600000.SH","浦发银行",20160627,151500000,152900,153900,151800,153100,19163499,292488220,11718,0
"600000.SH","浦发银行",20160628,151500000,152700,153000,151800,152800,12559826,191346960,8853,0
"600000.SH","浦发银行",20160629,151500000,152900,155400,152800,155000,21253351,326320210,13193,0
"600000.SH","浦发银行",20160630,151500000,155000,156600,154400,155700,20735886,323223540,11277,0
"600000.SH","浦发银行",20160701,151500000,155700,159600,155400,159200,25106479,394802030,12077,0
"600000.SH","浦发银行",20160704,151500000,158600,160300,158000,159300,21411650,341120770,12530,0
"600000.SH","浦发银行",20160705,151500000,159400,159500,157500,157900,16171615,255727220,11165,0
"600000.SH","浦发银行",20160706,151500000,157100,157600,156100,156400,22976510,360070160,12729,0
"600000.SH","浦发银行",20160707,151500000,156300,156400,154500,155700,24498042,380536330,14467,0
"600000.SH","浦发银行",20160708,151500000,155500,155600,154400,154500,14901331,230568190,11069,0
"600000.SH","浦发银行",20160711,151500000,155600,155700,154000,154300,22852491,354003560,12924,0
"600000.SH","浦发银行",20160712,151500000,154800,156500,154500,156400,25545130,397267010,13716,0
"600000.SH","浦发银行",20160713,151500000,156500,159700,156400,157900,36238056,573546770,19013,0
"600000.SH","浦发银行",20160714,151500000,157700,158400,156400,157000,16883421,265364880,10812,0
"600000.SH","浦发银行",20160715,151500000,157100,157500,156500,157100,15998100,251152940,7424,0
"600000.SH","浦发银行",20160718,151500000,157300,159100,156600,157700,27766982,438169690,14699,0
"600000.SH","浦发银行",20160719,151500000,157700,158000,156500,157300,17179816,269908280,12128,0
"600000.SH","浦发银行",20160720,151500000,157000,157600,156300,157500,14866526,233284410,9331,0
"600000.SH","浦发银行",20160721,151500000,157400,158700,157000,158300,22020445,348156590,12610,0
"600000.SH","浦发银行",20160722,151500000,158100,158200,155800,156300,16711700,262066570,10141,0
"600000.SH","浦发银行",20160725,151500000,156300,157600,156300,156900,11441970,179598100,5613,0
"600000.SH","浦发银行",20160726,151500000,156900,157900,156500,157400,20462397,321598660,11035,0
"600000.SH","浦发银行",20160727,151500000,157300,158800,154500,158700,40697330,637937300,19460,0
"600000.SH","浦发银行",20160728,151500000,157700,157900,156500,156800,17451372,274345300,10225,0
"600000.SH","浦发银行",20160729,151500000,156500,157100,156100,157000,14348301,224747560,8253,0
"600000.SH","浦发银行",20160801,151500000,156800,158500,156500,158000,22909943,361191350,13585,0
"600000.SH","浦发银行",20160802,151500000,157900,158500,156800,157500,10877815,171311340,7018,0
"600000.SH","浦发银行",20160803,151500000,156400,157200,156200,156700,10583990,165699510,6755,0
"600000.SH","浦发银行",20160804,151500000,156900,156900,154900,155900,15610498,243122630,12344,0
"600000.SH","浦发银行",20160805,151500000,156000,158000,155900,157300,17648517,277447190,10225,0
"600000.SH","浦发银行",20160808,151500000,157600,157600,156600,157400,13129367,206333080,8161,0
"600000.SH","浦发银行",20160809,151500000,157500,158000,157100,157900,15480879,243949580,8520,0
"600000.SH","浦发银行",20160810,151500000,158000,158500,157300,158300,18499535,292534450,9610,0
"600000.SH","浦发银行",20160811,151500000,157500,164000,157400,160700,52689421,852413090,28151,0
"600000.SH","浦发银行",20160812,151500000,161200,163900,160000,163600,46991632,763634350,22271,0
"600000.SH","浦发银行",20160815,151500000,165000,170200,164500,169400,77333862,1299618490,37544,0
"600000.SH","浦发银行",20160816,151500000,169400,169900,166700,167000,49384036,829743460,25400,0
"600000.SH","浦发银行",20160817,151500000,167200,168500,165200,166400,36446597,606581270,17768,0
"600000.SH","浦发银行",20160818,151500000,165500,167700,163500,164400,37110139,612294410,17898,0
"600000.SH","浦发银行",20160819,151500000,164300,165000,163600,164200,19927300,327521630,11658,0
"600000.SH","浦发银行",20160822,151500000,164200,164700,163100,164100,19768630,324280090,9258,0
"600000.SH","浦发银行",20160823,151500000,164100,165600,163200,164000,31754370,521794930,13464,0
"600000.SH","浦发银行",20160824,151500000,164100,165100,163400,163900,17085424,280402630,8830,0
"600000.SH","浦发银行",20160825,151500000,163600,164100,162000,163400,24749915,403472210,11414,0
"600000.SH","浦发银行",20160826,151500000,163600,164000,162900,163400,14688056,240035880,9293,0
"600000.SH","浦发银行",20160829,151500000,163100,163700,160800,162300,30202023,489414000,15446,0
"600000.SH","浦发银行",20160830,151500000,162400,164900,162400,164000,36396993,597418070,15130,0
"600000.SH","浦发银行",20160831,151500000,163500,165600,163200,164800,22003438,362526020,8804,0
"600000.SH","浦发银行",20160901,151500000,164800,165500,163800,164100,21272047,349934540,10020,0
"600000.SH","浦发银行",20160902,151500000,163800,165000,163500,164800,23147001,380418550,8758,0
"600000.SH","浦发银行",20160905,151500000,164900,165800,164200,164900,25677035,423399290,10545,0
"600000.SH","浦发银行",20160906,151500000,164900,165300,163700,164100,20282647,333206430,10415,0
"600000.SH","浦发银行",20160907,151500000,164100,165000,163500,164800,17975558,295519890,8358,0
"600000.SH","浦发银行",20160908,151500000,164700,166100,164300,166000,24406900,403801790,11931,0
"600000.SH","浦发银行",20160909,151500000,166200,166600,165000,165600,18739471,310623900,8762,0
"600000.SH","浦发银行",20160912,151500000,163800,164700,162600,164000,36509177,597895470,10466,0
"600000.SH","浦发银行",20160913,151500000,164000,164600,163900,164500,14234378,233969070,6225,0
"600000.SH","浦发银行",20160914,151500000,164300,164800,163800,164000,23981413,393967820,8423,0
"600000.SH","浦发银行",20160919,151500000,164500,165100,164200,164600,14465955,238091120,8148,0
"600000.SH","浦发银行",20160920,151500000,164700,164800,164200,164600,17396811,286078650,6200,0
"600000.SH","浦发银行",20160921,151500000,164700,165100,164300,164500,9416102,154918230,5826,0
"600000.SH","浦发银行",20160922,151500000,164900,165900,164700,165300,11527832,190442420,8142,0
"600000.SH","浦发银行",20160923,151500000,165500,165500,164800,164800,10200460,168270140,4536,0
"600000.SH","浦发银行",20160926,151500000,164500,165700,164100,164800,20769186,342748700,10084,0
"600000.SH","浦发银行",20160927,151500000,164200,165200,164200,164800,17025470,280852900,5395,0
"600000.SH","浦发银行",20160928,151500000,164800,165300,164600,164800,12841990,211844610,4353,0
"600000.SH","浦发银行",20160929,151500000,165200,165500,164900,165000,10997408,181620110,5453,0
"600000.SH","浦发银行",20160930,151500000,165000,165300,164800,164900,12190268,201085200,3997,0
"600000.SH","浦发银行",20161010,151500000,165300,166000,164800,165500,18666854,308450220,8376,0
"600000.SH","浦发银行",20161011,151500000,165700,165800,165000,165700,12690366,209785530,6199,0
"600000.SH","浦发银行",20161012,151500000,165400,165400,164800,165100,10643884,175594200,4454,0
"600000.SH","浦发银行",20161013,151500000,165100,165200,164200,164300,14504356,238973130,7500,0
"600000.SH","浦发银行",20161014,151500000,164300,164700,163800,164600,10660114,175020220,6367,0
"600000.SH","浦发银行",20161017,151500000,164100,164400,162200,162700,16424904,268130860,7231,0
"600000.SH","浦发银行",20161018,151500000,162800,163900,162400,163400,18251833,298064110,9881,0
"600000.SH","浦发银行",20161019,151500000,163500,163900,162400,162700,11143167,181631900,9471,0
"600000.SH","浦发银行",20161020,151500000,162700,163400,162500,162900,8985794,146255310,6881,0
"600000.SH","浦发银行",20161021,151500000,162900,163400,162200,163000,10884798,177155060,7001,0
"600000.SH","浦发银行",20161024,151500000,163000,165800,162700,164700,24757241,406980660,12205,0
"600000.SH","浦发银行",20161025,151500000,164800,165000,163600,164200,13309321,218721450,8648,0
"600000.SH","浦发银行",20161026,151500000,164000,164200,163000,163200,12436805,203174010,8366,0
"600000.SH","浦发银行",20161027,151500000,163000,163100,161800,161900,19517454,316513310,11333,0
"600000.SH","浦发银行",20161028,151500000,161900,163400,161800,162900,15067204,244739680,6911,0
"600000.SH","浦发银行",20161031,151500000,162300,163100,160100,162700,14673298,237635070,8500,0
"600000.SH","浦发银行",20161101,151500000,162600,163300,162100,163000,13028259,212179100,8539,0
"600000.SH","浦发银行",20161102,151500000,162100,163000,161800,162000,25051160,406667260,8792,0
"600000.SH","浦发银行",20161103,151500000,161900,163800,161900,163500,25864110,421412550,8586,0
"600000.SH","浦发银行",20161104,151500000,163000,165300,162900,164000,21516475,353348690,9705,0
"600000.SH","浦发银行",20161107,151500000,163900,164500,163800,164200,21351658,350381730,6839,0
"600000.SH","浦发银行",20161108,151500000,164500,165400,164400,164700,17307155,285419770,7563,0
"600000.SH","浦发银行",20161109,151500000,164700,165300,163600,164600,39826582,655055480,11904,0
"600000.SH","浦发银行",20161110,151500000,165500,166400,164800,165700,20484554,339602780,11120,0
"600000.SH","浦发银行",20161111,151500000,165600,166300,164500,165900,21539188,356740630,9121,0
"600000.SH","浦发银行",20161114,151500000,165300,167000,165200,166000,18124496,301208000,9501,0
"600000.SH","浦发银行",20161115,151500000,165900,166100,165000,165900,15714142,260648290,6407,0
"600000.SH","浦发银行",20161116,151500000,165900,166300,165400,166000,12395504,205688790,6633,0
"600000.SH","浦发银行",20161117,151500000,165800,166300,165200,166000,22718556,376599270,5469,0
"600000.SH","浦发银行",20161118,151500000,165900,166400,165500,166000,29274383,485488340,7788,0
"600000.SH","浦发银行",20161121,151500000,165900,167300,165400,166400,21432453,356612260,8971,0
"600000.SH","浦发银行",20161122,151500000,166700,167200,166300,166800,21080968,351666630,10043,0
"600000.SH","浦发银行",20161123,151500000,166800,172300,166600,169300,45036427,765689740,21377,0
"600000.SH","浦发银行",20161124,151500000,169300,171200,168600,168900,21043140,356783600,9282,0
"600000.SH","浦发银行",20161125,151500000,168900,171000,168100,170900,23335230,396231880,12596,0
"600000.SH","浦发银行",20161128,151500000,171500,174900,171500,172100,33835281,584558230,14736,0
"600000.SH","浦发银行",20161129,151500000,172100,173500,171100,172600,29530098,509203650,15946,0
"600000.SH","浦发银行",20161130,151500000,172800,174500,171000,171600,20135026,346784520,12351,0
"600000.SH","浦发银行",20161201,151500000,171500,172700,170500,171500,18449219,316391190,11320,0
"600000.SH","浦发银行",20161202,151500000,171000,171800,168000,171000,33895875,576329860,12712,0
"600000.SH","浦发银行",20161205,151500000,169500,173200,169100,173000,38201368,655302810,14468,0
"600000.SH","浦发银行",20161206,151500000,172800,174200,172000,172200,20948075,362989430,10721,0
"600000.SH","浦发银行",20161207,151500000,171700,172000,170600,170700,15550748,265825550,8434,0
"600000.SH","浦发银行",20161208,151500000,171500,172000,170400,171400,13234569,226759220,8684,0
"600000.SH","浦发银行",20161209,151500000,171400,174600,171200,173400,28835648,500164630,16929,0
"600000.SH","浦发银行",20161212,151500000,173400,175700,171900,174900,48359554,841905180,17427,0
"600000.SH","浦发银行",20161213,151500000,173600,174400,171600,171700,15602869,270112430,9573,0
"600000.SH","浦发银行",20161214,151500000,171700,174200,171200,171800,17860552,309185670,9956,0
"600000.SH","浦发银行",20161215,151500000,171300,171300,167000,167000,30809613,517398940,16097,0
"600000.SH","浦发银行",20161216,151500000,167000,168300,166300,166600,14531366,242842100,9392,0
"600000.SH","浦发银行",20161219,151500000,166500,167000,165100,165200,8483493,140430880,5957,0
"600000.SH","浦发银行",20161220,151500000,165200,165600,161200,162800,22525817,366213560,14614,0
"600000.SH","浦发银行",20161221,151500000,162600,163700,162500,163200,12638809,206022860,8467,0
"600000.SH","浦发银行",20161222,151500000,163200,163300,161400,161900,11499190,186428620,10054,0
"600000.SH","浦发银行",20161223,151500000,161700,162200,160700,161900,11187906,180365980,6114,0
"600000.SH","浦发银行",20161226,151500000,161300,162800,160100,162500,14482456,233999580,7006,0
"600000.SH","浦发银行",20161227,151500000,162500,163200,161300,161400,10665824,172900190,6382,0
"600000.SH","浦发银行",20161228,151500000,161400,161900,160300,160900,14441526,232406670,6445,0
"600000.SH","浦发银行",20161229,151500000,160900,161500,159900,160700,11851308,190400020,8163,0
"600000.SH","浦发银行",20161230,151500000,160700,162300,160400,162100,12262167,197653910,7819,0
"600000.SH","浦发银行",20170103,151500000,162100,164400,161700,163000,16237125,265043260,11348,0
"600000.SH","浦发银行",20170104,151500000,162900,163500,161800,163300,29658734,482612220,13086,0
"600000.SH","浦发银行",20170105,151500000,163000,163800,162400,163000,26437646,431449120,11775,0
"600000.SH","浦发银行",20170106,151500000,163000,163000,161300,161800,17195598,278864530,10489,0
"600000.SH","浦发银行",20170109,151500000,162400,162900,161300,162000,14908745,241579590,9874,0
"600000.SH","浦发银行",20170110,151500000,161800,162400,161400,161900,7996756,129458360,6204,0
"600000.SH","浦发银行",20170111,151500000,162400,162400,161500,161600,9193332,148793810,6323,0
"600000.SH","浦发银行",20170112,151500000,161800,162000,161100,161200,8296150,134057680,6011,0
"600000.SH","浦发银行",20170113,151500000,161000,162900,161000,162700,19034143,308468970,9742,0
"600000.SH","浦发银行",20170116,151500000,162300,166000,161000,165600,53304724,876414500,17232,0
"600000.SH","浦发银行",20170117,151500000,164600,165400,163700,164000,12555292,206230530,9397,0
"600000.SH","浦发银行",20170118,151500000,164200,165500,163600,164800,11478663,189191350,8082,0
"600000.SH","浦发银行",20170119,151500000,164300,166400,164300,165400,12180687,201675870,8372,0
"600000.SH","浦发银行",20170120,151500000,165800,166600,165000,166000,14288268,236958620,10073,0
"600000.SH","浦发银行",20170123,151500000,166600,166900,165100,165700,14616540,242945920,12884,0
"600000.SH","浦发银行",20170124,151500000,165800,167000,165800,166900,14985241,249503390,9491,0
"600000.SH","浦发银行",20170125,151500000,166900,167400,166100,166900,11284869,188172530,7515,0
"600000.SH","浦发银行",20170126,151500000,166900,168400,166100,167400,8602907,144343270,5543,0
"600000.SH","浦发银行",20170203,151500000,168200,168500,166200,166300,8174289,136532930,5961,0
"600000.SH","浦发银行",20170206,151500000,167500,167800,166600,166600,13455850,225037390,7557,0
"600000.SH","浦发银行",20170207,151500000,166500,167400,166300,166700,14759284,246037890,6824,0
"600000.SH","浦发银行",20170208,151500000,166300,166900,165400,166700,11238867,186815170,6811,0
"600000.SH","浦发银行",20170209,151500000,166800,167700,165900,167200,11393034,190339360,6271,0
"600000.SH","浦发银行",20170210,151500000,167600,168400,167000,167800,13985262,234489130,7620,0
"600000.SH","浦发银行",20170213,151500000,168800,169000,167800,168500,19992872,336932200,7576,0
"600000.SH","浦发银行",20170214,151500000,168700,168800,167400,167500,12987235,217924150,6637,0
"600000.SH","浦发银行",20170215,151500000,168200,169300,167500,168400,25688032,433573960,8580,0
"600000.SH","浦发银行",20170216,151500000,168800,169100,167600,167900,6169329,1037707980,3470,0
